Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,best,,,,,,,,,,,,,100,,,,,,,,
,,,,,,,,,,,Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,,Date,SPY,SPYV,SPYG,1-WS,1-LS,3-WS,3-LS,SC 1-WS,SC 1-LS
6/7/11,-0.000619844,0.0056154,0.003578294,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/14/10,-0.000620775,0.000169305,0.002835485,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/14/23,-0.00062284,-0.004534163,0.00227569,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/18/09,-0.000628423,0.003459131,-0.003305286,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/26/17,-0.000628664,0.000883736,-0.001640509,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/14/19,-0.000639722,0.000988117,-0.001088078,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/15/19,-0.000654939,-0.000320592,0.000262774,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/16/12,-0.000655866,-0.003065177,-0.006685065,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/29/13,-0.000662514,0.004496742,0.000837515,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/13/19,-0.000663847,0,-0.001771998,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/9/21,-0.000665916,0.000559367,-0.001035591,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/6/12,-0.000668637,-0.000737885,-0.000645118,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/4/22,-0.000675552,-0.005137371,0.00401814,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/9/14,-0.000677564,-0.004218274,0.00071963,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/14/13,-0.000680137,-0.001345318,-0.003549018,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/8/09,-0.000681771,-0.002998488,0.002647336,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/24/11,-0.000686891,-0.002489996,0.001196778,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/25/16,-0.000688765,-0.000482339,-0.001420647,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/7/17,-0.000695361,-0.002363915,0.000309198,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/29/23,-0.000703377,0.000680574,-0.00206642,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/20/15,-0.000704098,0.001933961,-0.000886266,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/19/15,-0.000714271,-0.001367999,-0.00060039,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/26/19,-0.000715681,-0.001644578,0.000275244,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/26/14,-0.000716065,-0.001630884,-0.001431259,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/25/14,-0.000723983,-0.002054177,0.000307238,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/30/06,-0.000724806,0.000497727,0.0003834,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/24/17,-0.000726422,-0.000805198,-0.000974646,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/17/15,-0.000729235,-0.001646942,0.001392686,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/28/14,-0.000730947,0.000208728,-0.001800243,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/1/22,-0.000735721,-0.001228199,0.001636977,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/5/17,-0.000737215,-0.000971393,-0.000662524,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/20/22,-0.000741502,0.00734411,-0.008820309,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/11/17,-0.000742461,-0.001936698,-0.000420915,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/25/19,-0.000752193,-0.002673066,0.000816872,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/22/07,-0.000753049,-0.004205593,-0.00035964,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/15/14,-0.000753425,0.003438549,-0.003756957,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/22/07,-0.000767909,0.000119113,0.001099108,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/3/06,-0.000770098,0.001912326,-0.001956674,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/12/06,-0.000775648,-0.000845968,-0.003154072,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/30/06,-0.000777984,0.001249231,0.001567526,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/22/07,-0.000786895,0.001333946,-0.000865119,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/5/17,-0.000794411,-0.003147183,0.002250811,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/27/07,-0.000801739,-0.001596019,-0.000352414,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/9/21,-0.00081351,-0.001243217,-0.0001514,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/29/22,-0.000814436,-0.004306797,0.0024649,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/28/21,-0.000817149,0.002869367,-0.004491007,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/18/12,-0.000817955,-0.00165328,0.002336187,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/21/21,-0.000818573,0.004021148,-0.004914461,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/5/11,-0.000821479,-0.003372263,0.004272264,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/8/22,-0.000822442,-0.002143068,0.001094325,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/29/06,-0.000822795,-0.000895897,-0.001777892,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/29/20,-0.000826182,-0.004621555,0.001610479,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/1/16,-0.000828993,-0.006781828,0.001136739,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/22/10,-0.000831316,-0.005348274,0.002949174,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/12/10,-0.000832393,-0.004814058,-0.001676841,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/24/11,-0.00083263,-0.001032358,0.000667866,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/17/18,-0.000844615,0.001662932,-0.001720367,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/6/06,-0.00084588,-0.001935803,0.000739639,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/24/13,-0.000846345,-0.001775973,-0.003576594,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/24/06,-0.000847982,0.000919625,0.000410761,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/7/08,-0.000849194,0.002003447,-0.002488552,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/25/15,-0.000849734,-0.001359605,-0.000495615,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/9/07,-0.000849924,-0.00060386,-0.001121166,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/5/12,-0.000850068,-0.001289882,-0.001660881,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/16/17,-0.000851505,-0.001579901,-0.000535819,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/16/14,-0.000858165,-0.001295343,-0.000458814,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/3/08,-0.000859214,0.00529514,-0.0080948,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/19/15,-0.000862399,-0.001522658,0.00078311,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/10/16,-0.000863259,-0.004294102,0.002898514,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/16/21,-0.000866009,0.002504184,-0.003258919,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/30/17,-0.000868708,-0.001776028,0.001176201,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/12/16,-0.000868761,-0.001347212,-0.00253627,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/1/12,-0.000871864,0.000732884,-0.004469431,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/8/06,-0.000874025,0.000551975,-0.000204116,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/2/11,-0.000880539,0.003397422,0.000171287,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/1/21,-0.000880764,0.003729434,-0.004520397,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/22/17,-0.00088486,-0.000674233,-0.000307581,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/23/07,-0.000886818,-0.002220386,-0.001605301,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/22/17,-0.000888399,-0.000349307,0.000443771,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/21/17,-0.000890189,-0.002962295,0.000246064,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/16/18,-0.000893889,0.000661819,-0.002462233,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/26/07,-0.000894755,0.001057832,-0.004138647,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/19/14,-0.000900819,-5.03E-05,0.001501645,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/21/18,-0.000913691,0.000941889,-0.002613822,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/26/07,-0.000913801,0,-0.002030558,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/16/17,-0.00091571,-0.00328282,0.000254974,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/2/15,-0.000915772,0.000198959,0.003333905,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/9/17,-0.000917941,-0.004429727,0.000427312,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/4/12,-0.000921725,0.000860661,-0.000301624,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/25/18,-0.000927532,-0.003499811,0.000525657,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/2/13,-0.000929509,-0.000967706,0.001772282,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/27/17,-0.000929639,-0.001566999,-0.003928986,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/13/06,-0.00093183,0.001246196,-0.001953875,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/6/22,-0.000939385,0.001418021,-0.003279649,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/21/21,-0.000944694,-0.004107661,0.001373581,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/2/13,-0.000944802,0.000117333,0,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/27/06,-0.000945913,-0.001346984,-0.008116772,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/13/23,-0.000953155,-0.002592511,0.000163205,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/7/21,-0.00097024,-0.002955444,0.001501868,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/17/09,-0.000981822,-0.004337543,0.002288571,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/23/08,-0.000988028,-0.003506344,-0.001257621,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/28/12,-0.000988695,-0.002430499,0.002105023,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/2/15,-0.000992473,-0.003496846,-0.000692611,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/25/13,-0.000995373,-0.004261985,-0.000601369,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/26/19,-0.000997528,0,-0.002853367,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/5/15,-0.000998714,-0.001617983,-0.002418916,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/7/07,-0.001002255,-0.002680681,0.000752795,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/1/23,-0.001009692,-0.00217234,0.000534253,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/27/08,-0.001012112,0.001787276,-0.002178106,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/31/06,-0.001016053,-0.000400372,0.000208066,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/19/16,-0.0010166,-0.002895671,-0.001340067,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/7/17,-0.001019352,-0.001246387,0.000528095,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/8/08,-0.001022407,-0.003484294,0.002010685,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/27/17,-0.001026239,-0.00098505,0,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/22/21,-0.001036182,0.002684205,-0.004408667,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/31/07,-0.001042333,0.000221858,0.00361997,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/12/22,-0.001043926,0.002075206,-0.003332707,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/26/17,-0.001045544,-0.001166736,0.000274905,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/25/11,-0.001046691,-0.000290474,-0.001657054,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/5/07,-0.001050314,-0.003806532,0.003613718,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/6/10,-0.001057664,0.005289802,-0.000178312,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/27/16,-0.001061215,-0.003959765,0.000858572,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/2/11,-0.001061558,-0.003688358,-0.001498888,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/5/10,-0.001062055,-0.000677338,-0.003224062,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/18/11,-0.001064646,0.004642313,-0.001747129,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/8/14,-0.001064718,-0.002310261,-0.001968686,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/13/20,-0.001066911,-0.001696415,-0.001104706,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/23/17,-0.001067162,-0.001607968,-0.002034243,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/6/06,-0.001068772,-0.003503271,0.000582505,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/14/12,-0.001070792,-0.001707379,0.002479478,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/24/23,-0.001073287,-0.000732294,-0.00075709,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/12/14,-0.001077629,-0.000893411,0.001145813,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/15/18,-0.001089966,-0.0009876,0,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/4/08,-0.001094215,-0.004640593,0.008064677,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/18/18,-0.001096385,-0.006110934,0.003928801,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/20/17,-0.001096975,-0.005267658,-0.000964451,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/4/16,-0.001101575,0.002208027,-0.001982274,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/14/19,-0.00110472,-0.001943701,-0.000783796,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/15/16,-0.001105505,-0.004050122,-0.000987189,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/5/19,-0.00110621,0.00089514,-0.002761018,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/4/14,-0.001106275,-0.002339807,0.000408512,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/14/19,-0.001113775,-0.000626943,-0.001545795,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/10/19,-0.001115106,0,-0.00196187,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/28/15,-0.001128121,-0.002033932,-0.001868461,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/1/18,-0.001135131,0.000626381,-0.003958108,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/5/19,-0.001138032,-0.000629611,-0.002022826,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/6/17,-0.001138848,-0.003293846,0.000637481,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/24/12,-0.001139614,-0.002403548,-0.002310566,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/21/14,-0.001140829,-0.00436392,-0.001390882,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/20/18,-0.001143224,-0.00231105,0.000273358,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/23/15,-0.001147016,-0.0023368,-0.000972418,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/12/16,-0.001147567,-0.001795409,-0.002066348,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/2/22,-0.001153787,0.000245807,-0.002905379,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/19/13,-0.001155193,0,0.001310352,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/8/22,-0.001160887,0.001288978,-0.003185792,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/20/11,-0.001163898,0.009304737,-0.002466104,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/6/14,-0.00117083,-0.000204887,-0.00238707,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/11/20,-0.001172712,-0.002918895,0.000559722,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/28/17,-0.001173385,0.002615346,-0.000328543,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/8/17,-0.001174678,0.002037149,-0.003491892,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/18/07,-0.001175874,-0.001561828,-0.002395347,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/12/13,-0.001181078,-0.004837104,-0.001298264,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/26/15,-0.001181421,-0.001847604,0.001685585,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/15/13,-0.001181683,-0.004738778,-0.00144508,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/11/06,-0.0011827,-0.002024899,-0.004877659,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/5/09,-0.001183313,-0.006195188,0.001060945,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/11/17,-0.001189701,-0.00186961,-0.001849601,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/21/15,-0.001191422,-0.0043065,0.001400637,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/26/17,-0.001196445,0,-0.002113645,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/28/13,-0.001198099,0.000391632,-0.001752674,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/23/21,-0.001205103,-0.002292531,0.000161322,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/19/09,-0.001205802,-0.002057841,0.00336174,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/7/10,-0.001206624,-0.001161456,-0.000972597,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/8/06,-0.001207697,-0.001972907,0.002136151,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/4/17,-0.001209825,0.006229358,-0.007010018,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/3/17,-0.001214497,0.001601939,-0.001973701,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/8/21,-0.001218099,-0.000248153,-0.002191298,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/24/19,-0.001224576,-0.003750138,-0.000307145,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/15/20,-0.001235895,0.002889469,-0.004015222,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/10/22,-0.001244392,-0.003298924,0.001300168,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/13/15,-0.00124459,0.000401798,0.001188371,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/9/12,-0.00125445,-0.006118357,0.001262318,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/5/14,-0.001254502,-0.001828512,-0.00012221,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/12/18,-0.001255096,-0.002268057,0.00027983,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/14/12,-0.001255861,-0.01144848,0.001120301,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/6/06,-0.001257456,-0.001900937,-0.002730318,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/10/11,-0.001258397,0.000459374,0.003147326,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/16/21,-0.001261227,-0.006790346,0.004818218,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/14/17,-0.001267306,-0.000871259,-0.001589255,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/15/18,-0.001275678,0,-0.001652502,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
